Date,Open,High,Low,Close
07/18/2016,27920.66,28013.5,27697.69,27746.66
07/19/2016,27790.05,27826.69,27637.98,27787.62
07/20/2016,27775.7,27935.18,27759.71,27915.89
07/21/2016,27980.07,27988.76,27687.54,27710.52
07/22/2016,27721.72,27832.45,27646.21,27803.24
07/25/2016,27753.96,28110.37,27736.51,28095.34
07/26/2016,28121.37,28149.53,27927.13,27976.52
07/27/2016,27976.14,28210.88,27899.93,28024.33
07/28/2016,28108.78,28240.2,28064.9,28208.62
07/29/2016,28232.87,28233.47,28037.87,28051.86
08/01/2016,28083.08,28284.85,27873.53,28003.12
08/02/2016,28069.12,28175.22,27943.91,27981.71
08/03/2016,28008.52,28015.43,27647.14,27697.51
08/04/2016,27899.88,27921.91,27627.97,27714.37
08/05/2016,27810.55,28110.37,27795.74,28078.35
08/08/2016,28181.92,28226.38,28128.06,28182.57
08/09/2016,28289.22,28289.96,27956.77,28085.16
08/10/2016,28133.36,28143.28,27736.62,27774.88
08/11/2016,27805.94,27902.39,27697.33,27859.6
08/12/2016,27919.95,28203.27,27900.91,28152.4
08/16/2016,28190.04,28199.1,27942.65,28064.61
08/17/2016,28061.79,28174.3,27960.14,28005.37
08/18/2016,28077.64,28214.17,28077,28123.44
08/19/2016,28167.66,28212.3,28026.12,28077
08/22/2016,28088.07,28143.28,27918.05,27985.54
08/23/2016,28012.56,28028.98,27854.43,27990.21
08/24/2016,28065.25,28108.39,27959.87,28059.94
08/25/2016,28103.6,28154.21,27803.24,27835.91
08/26/2016,27882.75,27935.88,27696.99,27782.25
08/29/2016,27827.26,27952.85,27698.71,27902.66
08/30/2016,28012.46,28478.02,28010.66,28343.01
08/31/2016,28372.25,28532.25,28363.1,28452.17
09/01/2016,28459.09,28548.85,28386.61,28423.48
09/02/2016,28498.72,28581.58,28427.63,28532.11
09/06/2016,28631.27,29013.4,28631.27,28978.02
09/07/2016,29035.67,29067.84,28911.31,28926.36
09/08/2016,28929.46,29077.28,28854.56,29045.28
09/09/2016,29062.9,29062.9,28755.08,28797.25
09/12/2016,28481.09,28481.11,28251.31,28353.54
09/14/2016,28345.49,28416.41,28259.38,28372.23
09/15/2016,28398.33,28454.02,28311.11,28412.89
09/16/2016,28520.3,28778.64,28494.59,28599.03
09/19/2016,28626.6,28714.77,28552.55,28634.5
09/20/2016,28690.66,28698.81,28480.53,28523.2
09/21/2016,28554.38,28689.36,28462.33,28507.42
09/22/2016,28766.94,28871.92,28693.07,28773.13
09/23/2016,28810.32,28825.09,28627.38,28668.22
09/26/2016,28630.92,28630.92,28272.03,28294.28
09/27/2016,28373.02,28432.74,28179.34,28223.7
09/28/2016,28198.88,28378.56,28198.3,28292.81
09/29/2016,28423.14,28475.57,27719.92,27827.53
09/30/2016,27807.82,27955.21,27716.78,27865.96
10/03/2016,27997.29,28273.02,27919.89,28243.29
10/04/2016,28377.64,28404.7,28242.25,28334.55
10/05/2016,28425.74,28477.65,28188.9,28220.98
10/06/2016,28298.35,28328.56,28031.22,28106.21
10/07/2016,28129.22,28155.68,27964.91,28061.14
10/10/2016,28144.28,28216.64,28068.32,28082.34
10/13/2016,28042.62,28042.62,27563.84,27643.11
10/14/2016,27712.22,27763.54,27548.18,27673.6
10/17/2016,27776.14,27803.21,27488.3,27529.97
10/18/2016,27656.89,28064.39,27652.76,28050.88
10/19/2016,28112.36,28131.07,27926.17,27984.37
10/20/2016,28031.57,28212.5,28031.57,28129.84
10/21/2016,28163.41,28163.41,27957.92,28077.18
10/24/2016,28156.59,28256.65,28075.95,28179.08
10/25/2016,28159.09,28211.41,28013.69,28091.42
10/26/2016,28050.55,28050.55,27759.56,27836.51
10/27/2016,27808.63,27958.13,27665.6,27915.9
10/28/2016,27983.14,28000.14,27789.84,27941.51
10/30/2016,28066.32,28095.71,27890.14,27930.21
11/01/2016,27966.18,28029.8,27845.63,27876.61
11/02/2016,27679.32,27679.32,27500.81,27527.22
11/03/2016,27518.06,27600.74,27399.26,27430.28
11/04/2016,27465.55,27498.91,27193.61,27274.15
11/07/2016,27552.27,27591.15,27398.72,27458.99
11/08/2016,27537.26,27646.84,27406.76,27591.14
11/09/2016,26251.38,27397.38,25902.45,27252.53
11/10/2016,27605.05,27743.46,27457.05,27517.68
11/11/2016,27344.85,27344.85,26777.18,26818.82
11/15/2016,26809.61,26809.61,26253.63,26304.63
11/16/2016,26508.94,26621.4,26239.21,26298.69
11/17/2016,26304.9,26449.87,26155.4,26227.62
11/18/2016,26270.2,26349.02,26106.78,26150.24
11/21/2016,26246.7,26270.28,25717.93,25765.14
11/22/2016,25928.16,26039.7,25765.51,25960.78
11/23/2016,26101.33,26130.49,25877.16,26051.81
11/24/2016,26049.14,26049.14,25810.97,25860.17
11/25/2016,25953.24,26343.95,25874.45,26316.34
11/28/2016,26303.52,26413.99,26183.22,26350.17
11/29/2016,26408.62,26587.07,26354.66,26394.01
11/30/2016,26441.02,26680.55,26395.5,26652.81
12/01/2016,26756.66,26769.32,26540.82,26559.92
12/02/2016,26437.37,26463.06,26182.93,26230.66
12/05/2016,26253.48,26390.8,26125.35,26349.1
12/06/2016,26403.62,26502.43,26356.02,26392.76
12/07/2016,26456.21,26540.83,26164.82,26236.87
12/08/2016,26366.52,26733.87,26357.35,26694.28
12/09/2016,26787.14,26803.76,26707.81,26747.18
12/12/2016,26725.31,26725.31,26468.59,26515.24
12/13/2016,26607.65,26724.97,26494.23,26697.82
12/14/2016,26707.91,26736.34,26547.05,26602.84
12/15/2016,26497.71,26737.86,26407.58,26519.07
12/16/2016,26548.67,26594.55,26455.21,26489.56
12/19/2016,26505.66,26505.66,26340.38,26374.7
12/20/2016,26374.59,26435.56,26241.43,26307.98
12/21/2016,26368.88,26396,26213.51,26242.38
12/22/2016,26224.07,26248.45,25940.14,25979.6
12/23/2016,25959.99,26143.19,25872.38,26040.7
12/26/2016,25992.41,26008.57,25753.74,25807.1
12/27/2016,25815.43,26249.03,25803.19,26213.44
12/28/2016,26243.19,26415.05,26191.72,26210.68
12/29/2016,26429.41,26429.63,26166.67,26366.15
12/30/2016,26441.51,26678.6,26406.53,26626.46
01/02/2017,26711.15,26720.98,26447.06,26595.45
01/03/2017,26616.92,26724.4,26488.37,26643.24
01/04/2017,26677.22,26723.37,26606.06,26633.13
01/05/2017,26738.42,26917.21,26738.42,26878.24
01/06/2017,26929.69,27009.61,26733.33,26759.23
01/09/2017,26860.81,26860.88,26701.18,26726.55
01/10/2017,26811.63,26914.95,26804.17,26899.56
01/11/2017,26978.44,27174.87,26978.44,27140.41
01/12/2017,27171.66,27278.93,27166.69,27247.16
01/13/2017,27378.01,27459.75,27143.07,27238.06
01/16/2017,27238.35,27335.08,27172.68,27288.17
01/17/2017,27331.82,27381.43,27179.19,27235.66
01/18/2017,27261.76,27422.67,27217.65,27257.64
01/19/2017,27253.34,27348.19,27219.89,27308.6
01/20/2017,27232.69,27264.41,27009.81,27034.5
01/23/2017,26990.93,27167.79,26963.58,27117.34
01/24/2017,27170.88,27393.35,27140.85,27375.58
01/25/2017,27462.83,27736.83,27439.68,27708.14
01/27/2017,27761.03,27980.39,27759.48,27882.46
01/30/2017,27866.8,27947.37,27813.32,27849.56
01/31/2017,27867.92,27867.92,27624.54,27655.96
02/01/2017,27669.08,28159.54,27590.1,28141.64
02/02/2017,28167.83,28299.92,28070.81,28226.61
02/03/2017,28270.67,28280.58,28127.18,28240.52
02/06/2017,28340.39,28487.28,28340.39,28439.28
02/07/2017,28443.23,28483.41,28239.12,28335.16
02/08/2017,28386.08,28391.64,28149.08,28289.92
02/09/2017,28349.22,28469.48,28152.18,28329.7
02/10/2017,28367.17,28456.18,28286.8,28334.25
02/13/2017,28450.42,28458.8,28197.38,28351.62
02/14/2017,28386.12,28393.42,28263.45,28339.31
02/15/2017,28270.11,28382.32,28102.23,28155.56
02/16/2017,28223.85,28327.84,28146.19,28301.27
02/17/2017,28670.43,28726.26,28410.91,28468.75
02/20/2017,28481.91,28696.53,28419.27,28661.58
02/21/2017,28716.7,28801,28597.33,28761.59
02/22/2017,28822.4,28963.52,28789.3,28864.71
02/23/2017,28927.67,29065.31,28860.46,28892.97
02/27/2017,28910.5,28961.83,28791.19,28812.88
02/28/2017,28825.19,28876.54,28721.12,28743.32
03/01/2017,28849.04,29029.17,28824.17,28984.49
03/02/2017,29117.38,29145.62,28784.31,28839.79
03/03/2017,28827.5,28860.13,28716.21,28832.45
03/06/2017,28859.21,29070.2,28856.12,29048.19
03/07/2017,29092.16,29098.17,28957.68,28999.56
03/08/2017,29021.06,29022.32,28815.48,28901.94
03/09/2017,28909.7,28986.72,28815.02,28929.13
03/10/2017,29006,29076.63,28851.04,28946.23
03/14/2017,29437.23,29561.93,29356.05,29442.63
03/15/2017,29452.86,29500.08,29358.91,29398.11
03/16/2017,29482.83,29614.79,29482.83,29585.85
03/17/2017,29755.74,29824.62,29601.86,29648.99
03/20/2017,29653.54,29699.48,29482.4,29518.74
03/21/2017,29525.88,29585.05,29380.14,29485.45
03/22/2017,29341.41,29341.41,29137.48,29167.68
03/23/2017,29201.01,29373.79,29198.08,29332.16
03/24/2017,29350.6,29539.85,29350.17,29421.4
03/27/2017,29395.68,29420.7,29163.54,29237.15
03/28/2017,29301.22,29442.18,29301.22,29409.52
03/29/2017,29463.01,29554.39,29439.42,29531.43
03/30/2017,29538.03,29684.54,29521.65,29647.42
03/31/2017,29633.91,29687.64,29552.61,29620.5
04/03/2017,29737.73,29926.94,29705.72,29910.22
04/05/2017,29996.03,30007.48,29817.69,29974.24
04/06/2017,29946.89,29954.25,29817.59,29927.34
04/07/2017,29850.71,29886.12,29668.45,29706.61
04/10/2017,29752.62,29831.32,29553.04,29575.74
04/11/2017,29630.06,29804.51,29570.58,29788.35
04/12/2017,29838.82,29838.82,29549.74,29643.48
04/13/2017,29637.12,29660.48,29442.26,29461.45
04/17/2017,29470.27,29494.08,29363.28,29413.66
04/18/2017,29487.78,29701.19,29286.38,29319.1
04/19/2017,29369.9,29388.25,29241.48,29336.57
04/20/2017,29358.59,29453.06,29341.68,29422.39
04/21/2017,29575.66,29584.34,29259.42,29365.3
04/24/2017,29407.68,29681.33,29392.99,29655.84
04/25/2017,29825.14,29961.82,29780.84,29943.24
04/26/2017,30030.2,30167.09,29968.57,30133.35
04/27/2017,30141.39,30184.22,29973.4,30029.74
04/28/2017,30064.6,30067.64,29848.21,29918.4
05/02/2017,30021.49,30069.24,29804.12,29921.18
05/03/2017,29984.95,30020.59,29846.57,29894.8
05/04/2017,30069.72,30169.95,30007.4,30126.21
05/05/2017,30142.14,30176.55,29823.6,29858.8
05/08/2017,29915.12,30016.04,29877.41,29926.15
05/09/2017,29977.5,30017.82,29911.44,29933.25
05/10/2017,29988.78,30271.6,29987.44,30248.17
05/11/2017,30309.71,30366.43,30207.11,30250.98
05/12/2017,30285.61,30299.74,30111.45,30188.15
05/15/2017,30287.37,30357.96,30273.62,30322.12
05/16/2017,30391.48,30591.55,30363.37,30582.6
05/17/2017,30616.53,30692.45,30519.14,30658.77
05/18/2017,30466.82,30575.83,30393.72,30434.79
05/19/2017,30539.65,30712.35,30338.52,30464.92
05/22/2017,30638.88,30712.15,30516.87,30570.97
05/23/2017,30553.89,30610.64,30316.92,30365.25
05/24/2017,30446.77,30534.15,30247.6,30301.64
05/25/2017,30374.81,30793.43,30352.26,30750.03
05/26/2017,30765.77,31074.07,30745.57,31028.21
05/29/2017,30944.38,31214.39,30869.9,31109.28
05/30/2017,31111.73,31220.38,31064.04,31159.4
05/31/2017,31222.51,31255.28,31107.48,31145.8
06/01/2017,31117.09,31213.12,31062.02,31137.59
06/02/2017,31205.37,31332.56,31190.4,31273.29
06/05/2017,31274.74,31355.42,31198.22,31309.49
06/06/2017,31420.85,31430.32,31172.55,31190.56
06/07/2017,31252.71,31346.99,31172.98,31271.28
06/08/2017,31316.91,31354.51,31193.77,31213.36
06/09/2017,31196.86,31289.99,31087.28,31262.06
06/12/2017,31225.43,31225.43,31044.28,31095.7
06/13/2017,31091.1,31260.77,31062.34,31103.49
06/14/2017,31147.69,31190.36,31054.94,31155.91
06/15/2017,31222.89,31229.44,31026.48,31075.73
06/16/2017,31160.47,31182.73,31017.18,31056.4
06/19/2017,31168.98,31362.15,31163.35,31311.57
06/20/2017,31392.53,31392.53,31261.49,31297.53
06/21/2017,31302.18,31336.44,31193.61,31283.64
06/22/2017,31351.53,31522.87,31255.63,31290.74
06/23/2017,31352.57,31365.39,31110.39,31138.21
06/27/2017,31194.68,31294.96,30847.08,30958.25
06/28/2017,30988.87,31000.48,30798.7,30834.32
06/29/2017,30910.97,31097.92,30794.61,30857.52
06/30/2017,30824.97,30965.45,30680.66,30921.61
07/03/2017,31156.04,31258.33,31017.11,31221.62
07/04/2017,31331.21,31353.46,31166.37,31209.79
07/05/2017,31272.72,31284.64,31177.78,31245.56
07/06/2017,31298.42,31460.7,31264.86,31369.34
07/07/2017,31373.52,31426.29,31286.62,31360.63
07/10/2017,31510.62,31768.39,31471.41,31715.64
07/11/2017,31789.5,31885.11,31718.48,31747.09
07/12/2017,31813.24,31865.69,31731.43,31804.82
07/13/2017,31896.23,32091.52,31892.63,32037.38
07/14/2017,32099.93,32109.75,31897.87,32020.75
07/17/2017,32053.98,32131.92,32037.21,32074.78
07/18/2017,31775.54,31911.61,31626.44,31710.99
07/19/2017,31882.8,31978.89,31793.72,31955.35
07/20/2017,32033.82,32057.12,31859.5,31904.4
07/21/2017,32035.88,32062.23,31808.93,32028.89
07/24/2017,32100.22,32320.86,32058.33,32245.87
07/25/2017,32350.71,32374.3,32196.86,32228.27
07/26/2017,32255.99,32413.63,32226.08,32382.46
07/27/2017,32519.44,32672.66,32325.33,32383.3
07/28/2017,32381.36,32381.36,32104.66,32309.88
07/31/2017,32412.2,32546.5,32324.45,32514.94
08/01/2017,32579.8,32632.02,32462.25,32575.17
08/02/2017,32641.58,32686.48,32394.89,32476.74
08/03/2017,32502.55,32502.55,32194.58,32237.88
08/04/2017,32191.12,32352.19,32107.99,32325.41
08/07/2017,32377.8,32396.14,32235.82,32273.67
08/08/2017,32341.05,32354.77,31915.2,32014.19
08/09/2017,31926.14,31967.28,31731.91,31797.84
08/10/2017,31750.73,31756.27,31422.8,31531.33
08/11/2017,31355.92,31379.2,31128.02,31213.59
08/14/2017,31299.52,31526.4,31298.9,31449.03
08/16/2017,31566.24,31805.99,31399.35,31770.89
08/17/2017,31919.17,31937.51,31714.1,31795.46
08/18/2017,31729.88,31729.88,31349.13,31524.68
08/21/2017,31609.93,31641.81,31220.53,31258.85
08/22/2017,31393.93,31484.28,31241.5,31291.85
08/23/2017,31407.47,31593.39,31379.25,31568.01
08/24/2017,31673.44,31678.19,31546.05,31596.06
08/28/2017,31756.87,31809.7,31701.67,31750.82
08/29/2017,31724.84,31739.8,31360.81,31388.39
08/30/2017,31534.57,31727.98,31533.02,31646.46
08/31/2017,31685.44,31757.18,31551.85,31730.49
09/01/2017,31769.34,31944.1,31707.27,31892.23
09/04/2017,31932.2,31932.2,31560.32,31702.25
09/05/2017,31755.16,31863.47,31674.23,31809.55
09/06/2017,31713.5,31727.85,31586.53,31661.97
09/07/2017,31738.74,31814.96,31620.44,31662.74
09/08/2017,31694.15,31763.7,31619,31687.52
09/11/2017,31798.31,31952.87,31797.89,31882.16
09/12/2017,32029.15,32172.46,31950.24,32158.66
09/13/2017,32188.95,32348.3,32126.77,32186.41
09/14/2017,32289.26,32328.61,32186.84,32241.93
09/15/2017,32207.63,32356.11,32138.38,32272.61
09/18/2017,32361.37,32508.06,32361.25,32423.76
09/19/2017,32522.44,32524.11,32358.63,32402.37
09/20/2017,32467.1,32499.88,32383.82,32400.51
09/21/2017,32406.42,32462.61,32164.42,32370.04
09/22/2017,32339.5,32342.81,31886.09,31922.44
09/25/2017,31986.4,32016.52,31474.56,31626.63
09/26/2017,31685.81,31693.59,31455.65,31599.76
09/27/2017,31785.24,31797.46,31100.8,31159.81
09/28/2017,31216.36,31340.91,31081.83,31282.48
09/29/2017,31367.25,31523.87,31243.71,31283.72
10/03/2017,31537.81,31615.28,31440.48,31497.38
10/04/2017,31522.17,31752.16,31457.78,31671.71
10/05/2017,31725.85,31772.41,31562.25,31592.03
10/06/2017,31633.34,31844.28,31632.81,31814.22
10/09/2017,31862.2,31935.63,31781.75,31846.89
10/10/2017,31910.82,31994.77,31896.9,31924.41
10/11/2017,31975.59,32098.46,31769.4,31833.99
10/12/2017,31887.47,32209.03,31813.67,32182.22
10/13/2017,32247.74,32508.59,32247.74,32432.69
10/16/2017,32488.23,32687.32,32445.43,32633.64
10/17/2017,32654.41,32699.86,32556.74,32609.16
10/18/2017,32518.56,32670.32,32462.85,32584.35
10/19/2017,32656.75,32663.06,32319.37,32389.96
10/23/2017,32411.86,32614.89,32312.74,32506.72
10/24/2017,32619.26,32670.37,32502.08,32607.34
10/25/2017,32995.28,33117.33,32804.6,33042.5
10/26/2017,33025.17,33196.17,32835.06,33147.13
10/27/2017,33228.32,33286.51,33109.41,33157.22
10/30/2017,33260.1,33340.17,33206.93,33266.16
10/31/2017,33254.93,33294.3,33164.28,33213.13
11/01/2017,33344.23,33651.52,33340.62,33600.27
11/02/2017,33615.84,33657.57,33527,33573.22
11/03/2017,33667.34,33733.71,33531.94,33685.56
11/06/2017,33710.15,33848.42,33582.38,33731.19
11/07/2017,33781.01,33865.95,33341.82,33370.76
11/08/2017,33417.35,33484.7,33157.68,33218.81
11/09/2017,33376.62,33463.8,33111.54,33250.93
11/10/2017,33235.75,33380.42,33108.09,33314.56
11/13/2017,33397.41,33417.3,32999.98,33033.56
11/14/2017,32990.03,33126.55,32907.11,32941.87
11/15/2017,32944.94,32944.94,32683.59,32760.44
11/16/2017,32829.82,33165.15,32829.82,33106.82
11/17/2017,33388.47,33520.82,33278.91,33342.8
11/20/2017,33365.84,33449.53,33288.21,33359.9
11/21/2017,33438.28,33625.05,33437.61,33478.35
11/22/2017,33569.07,33654.53,33465.23,33561.55
11/23/2017,33575.91,33670.19,33468.3,33588.08
11/24/2017,33670,33738.53,33639.98,33679.24
11/27/2017,33640.51,33745.17,33540.46,33724.44
11/28/2017,33726.65,33770.15,33576.65,33618.59
11/29/2017,33664.27,33728.81,33553.12,33602.76
11/30/2017,33542.5,33576.2,33108.72,33149.35
12/01/2017,33247.66,33300.81,32797.78,32832.94
12/04/2017,32968.02,33008.47,32785.76,32869.72
12/05/2017,32814.03,32893.05,32682.52,32802.44
12/06/2017,32798.5,32804.75,32565.16,32597.18
12/07/2017,32615.05,32992.45,32598.12,32949.21
12/08/2017,33034.2,33285.68,33034.2,33250.3
12/11/2017,33317.72,33535.97,33313.17,33455.79
12/12/2017,33426.59,33458.41,33179.75,33227.99
12/13/2017,33229.73,33404.26,32988.82,33053.04
12/14/2017,33114.69,33321.52,32886.93,33246.7
12/15/2017,33456.02,33621.96,33405.82,33462.97
12/18/2017,33364.52,33801.9,32595.63,33601.68
12/19/2017,33732.08,33862.07,33666.62,33836.74
12/20/2017,33928.59,33956.31,33754.94,33777.38
12/21/2017,33826.25,33860.99,33707.8,33756.28
12/22/2017,33768.47,33964.28,33767.73,33940.3
12/26/2017,33980.76,34061.88,33889.75,34010.61
12/27/2017,34087.32,34137.97,33839.51,33911.81
12/28/2017,33928.86,34023.65,33752.03,33848.03
12/29/2017,33889.39,34086.05,33889.39,34056.83
01/01/2018,34059.99,34101.13,33766.15,33812.75
01/02/2018,33913.55,33964.14,33703.37,33812.26
01/03/2018,33929.61,33998.37,33765.43,33793.38
01/04/2018,33912.49,33995.4,33802.13,33969.64
01/05/2018,34021.27,34188.85,34020.84,34153.85
01/08/2018,34216.33,34385.67,34216.33,34352.79
01/09/2018,34431.61,34488.03,34343.41,34443.19
01/10/2018,34538.78,34565.63,34311.63,34433.07
01/11/2018,34471.48,34558.88,34400.61,34503.49
01/12/2018,34578.99,34638.42,34342.16,34592.39
01/15/2018,34687.21,34963.69,34687.21,34843.51
01/16/2018,34877.71,34936.03,34735.55,34771.05
01/17/2018,34753.8,35118.61,34700.82,35081.82
01/18/2018,35366.45,35507.36,35166.44,35260.29
01/19/2018,35339.11,35542.17,35221.16,35511.58
01/22/2018,35613.97,35827.7,35544.68,35798.01
01/23/2018,35868.19,36170.83,35863.98,36139.98
01/24/2018,36161.62,36268.19,36036.51,36161.64
01/25/2018,36208.39,36247.02,35823.35,36050.44
01/29/2018,36106.36,36443.98,36093.36,36283.25
01/30/2018,36277.12,36291.82,35993.41,36033.73
01/31/2018,35951.64,36050.69,35818.41,35965.02
02/01/2018,36048.99,36256.83,35501.74,35906.66
02/02/2018,35707.6,35738.13,35006.41,35066.75
02/05/2018,34718.85,34874.17,34520.8,34757.16
02/06/2018,33753.78,34521.01,33482.81,34195.94
02/07/2018,34563.3,34666.33,34008.42,34082.71
02/08/2018,34208.11,34634.35,34108.76,34413.16
02/09/2018,34002.45,34070.73,33849.65,34005.76
02/12/2018,34203.34,34351.34,34115.12,34300.47
02/14/2018,34436.98,34473.43,34028.68,34155.95
02/15/2018,34207.57,34535.08,34186.01,34297.47
02/16/2018,34411.24,34508.24,33957.33,34010.76
02/19/2018,34053.95,34122.96,33554.37,33774.66
02/20/2018,33913.94,33960.95,33657.89,33703.59
02/21/2018,33813.83,33911.36,33702.5,33844.86
02/22/2018,33817.09,33868.74,33691.42,33819.5
02/23/2018,33832,34167.6,33832,34142.15
02/26/2018,34225.72,34483.39,34225.72,34445.75
02/27/2018,34558.56,34610.79,34314.87,34346.39
02/28/2018,34155.63,34302.74,34076.45,34184.04
03/01/2018,34141.22,34278.63,34015.79,34046.94
03/05/2018,34034.28,34034.28,33653.41,33746.78
03/06/2018,34047.43,34060.13,33209.76,33317.2
03/07/2018,33279.39,33331.21,32991.14,33033.09
03/08/2018,33244.52,33439.97,33037.48,33351.57
03/09/2018,33465.05,33519.49,33256.42,33307.14
03/12/2018,33468.16,33962.48,33468.16,33917.94
03/13/2018,33818.22,34077.32,33722.96,33856.78
03/14/2018,33733.55,33875.15,33580.69,33835.74
03/15/2018,33843.47,33866.28,33637.28,33685.54
03/16/2018,33685.86,33691.32,33119.92,33176
03/19/2018,33268.97,33275.79,32856.54,32923.12
03/20/2018,32876.48,33102.74,32810.86,32996.76
03/21/2018,33090.82,33354.93,33070.53,33136.18
03/22/2018,33206.99,33281.77,32963.31,33006.27
03/23/2018,32650.89,32720.03,32483.84,32596.54
03/26/2018,32536.44,33115.41,32515.17,33066.41
03/27/2018,33172.98,33371.04,33077.13,33174.39
03/28/2018,33098.09,33104.11,32917.66,32968.68
04/02/2018,33030.87,33289.34,32997.88,33255.36
04/03/2018,33197.42,33402.94,33153.83,33370.63
04/04/2018,33437.52,33505.53,32972.56,33019.07
04/05/2018,33289.96,33637.46,33267.86,33596.8
04/06/2018,33608.59,33697.51,33501.37,33626.97
04/09/2018,33653.61,33846.5,33578.91,33788.54
04/10/2018,33880.11,33949.98,33813.3,33880.25
04/11/2018,33970.35,33981.54,33750.74,33940.44
04/12/2018,33987.55,34177.44,33924.88,34101.13
04/13/2018,34167.53,34313.14,34103.53,34192.65
04/16/2018,33944.73,34341.46,33899.34,34305.43
04/17/2018,34381.8,34434.14,34229.83,34395.06
04/18/2018,34443.42,34591.81,34270.04,34331.68
04/19/2018,34403.67,34478.82,34358.91,34427.29
04/20/2018,34434.14,34487.33,34311.29,34415.58
04/23/2018,34493.69,34663.95,34259.27,34450.77
04/24/2018,34491.38,34706.71,34465.49,34616.64
04/25/2018,34593.17,34631.27,34400.56,34501.27
04/26/2018,34532.95,34747.97,34505.62,34713.6
04/27/2018,34747.04,35065.37,34744.73,34969.7
04/30/2018,35021.2,35213.3,35004,35160.36
05/02/2018,35328.91,35357.15,35072.42,35176.42
05/03/2018,35257.31,35257.31,35020.08,35103.14
05/04/2018,35144.96,35206.55,34847.61,34915.38
05/07/2018,34983.59,35259.81,34977.74,35208.14
05/08/2018,35349.85,35388.87,35136.01,35216.32
05/09/2018,35198.08,35404.83,35134.2,35319.35
05/10/2018,35353.96,35500.76,35203.85,35246.27
05/11/2018,35287.99,35596.15,35262.06,35535.79
05/14/2018,35555.83,35642.72,35456.56,35556.71
05/15/2018,35537.85,35993.53,35497.92,35543.94
05/16/2018,35452.35,35543.89,35241.63,35387.88
05/17/2018,35483.62,35510.01,35087.82,35149.12
05/18/2018,35143.59,35163.11,34821.62,34848.3
05/21/2018,34873.16,34973.95,34593.82,34616.13
05/22/2018,34601.49,34754.6,34550.22,34651.24
05/23/2018,34656.63,34668.47,34302.89,34344.91
05/24/2018,34404.14,34741.46,34367.83,34663.11
05/25/2018,34753.47,35017.93,34700.52,34924.87
05/28/2018,35074.32,35240.96,35006.5,35165.48
05/29/2018,35213.14,35234.14,34922.18,34949.24
05/30/2018,34876.13,35017.45,34735.11,34906.11
05/31/2018,35083.81,35416.03,34926.08,35322.38
06/01/2018,35373.98,35438.22,35177.35,35227.26
06/04/2018,35503.24,35555.59,34982.25,35011.89
06/05/2018,35029.45,35073.12,34784.68,34903.21
06/06/2018,34932.49,35230.54,34896.37,35178.88
06/07/2018,35278.38,35628.49,35278.38,35463.08
06/08/2018,35406.47,35484.94,35260,35443.67
06/11/2018,35472.59,35704.84,35444.49,35483.47
06/12/2018,35525.3,35743.08,35479.07,35692.52
06/13/2018,35835.44,35877.41,35715.96,35739.16
06/14/2018,35743.1,35749.88,35488.55,35599.82
06/15/2018,35656.26,35675.2,35419.68,35622.14
06/18/2018,35698.43,35721.55,35518.73,35548.26
06/19/2018,35552.47,35552.47,35249.06,35286.74
06/20/2018,35329.61,35571.37,35329.51,35547.33
06/21/2018,35644.05,35678.69,35396.97,35432.39
06/22/2018,35428.42,35741.26,35344.49,35689.6
06/25/2018,35783.75,35806.97,35430.11,35470.35
06/26/2018,35355.72,35616.64,35338.09,35490.04
06/27/2018,35543.89,35618.85,35154.21,35217.11
06/28/2018,35207.19,35282.4,34937.15,35037.64
06/29/2018,35128.16,35459.05,35099.65,35423.48
07/02/2018,35545.22,35578.24,35106.57,35264.41
07/03/2018,35344.21,35445.21,35195.63,35378.6
07/04/2018,35385.52,35667.31,35309.67,35645.4
07/05/2018,35703.17,35748.26,35517.79,35574.55
07/06/2018,35543.66,35799.71,35532.21,35657.86
07/09/2018,35835.1,35977.37,35779.72,35934.72
07/10/2018,36068.27,36274.33,36019.63,36239.62
07/11/2018,36299.26,36362.3,36169.7,36265.93
07/12/2018,36424.23,36699.53,36422.08,36548.41
07/13/2018,36635.14,36740.07,36501.61,36541.63
07/16/2018,36658.71,36658.71,36298.94,36323.77
07/17/2018,36390.99,36549.55,36261.78,36519.96
07/18/2018,36722.41,36747.87,36320.92,36373.44
07/19/2018,36509.08,36515.58,36279.33,36351.23
07/20/2018,36377.03,36567.34,36335.61,36496.37
07/23/2018,36501.05,36749.69,36491.83,36718.6
07/24/2018,36859.39,36902.06,36709.72,36825.1
07/25/2018,36928.06,36947.18,36803.15,36858.23
07/26/2018,36928.38,37061.62,36852.53,36984.64
07/27/2018,37253.86,37368.62,37134.88,37336.85
07/30/2018,37491.39,37533.5,37292.45,37494.4
07/31/2018,37534.95,37644.59,37298.75,37606.58
08/01/2018,37643.87,37711.87,37432.91,37521.62
08/02/2018,37529.69,37529.69,37128.99,37165.16
08/03/2018,37327.16,37582.27,37319.61,37556.16
08/06/2018,37714.7,37805.25,37643.29,37691.89
08/07/2018,37849.21,37876.87,37586.88,37665.8
08/08/2018,37756.24,37931.42,37641.4,37887.56
08/09/2018,37994.51,38076.23,37939.28,38024.37
08/10/2018,38050.07,38051.45,37815.75,37869.23
08/13/2018,37693.19,37799.54,37559.26,37644.9
08/14/2018,37749.59,37932.4,37689.71,37852
08/16/2018,37796.01,37891.92,37634.13,37663.56
